personal_id,vaccine_intention_jan,vaccine_intention_jul,p_2m_infected,p_2m_acquaintance_infected,p_2m_hospital_if_infect_self,p_2m_infected_and_pass_on,nervous_month,depressed_month,calm_month,gloomy_month,happy_month,covid_health_concern,covid_vaccine_effective,covid_vaccine_safe,covid_test_comply,work_status_social assistance,work_status_employed,work_status_retired,work_status_student or trainee,work_status_unemployed,infection_diagnosed_no,infection_diagnosed_unsure,support_current_measures,support_possible_measures,work_status_employed:hours_workplace,work_status_employed:hours_home,trust_gov,contact_older_people,subj_effect_measures,compliance_measures,subj_effect_behav_proven,subj_effect_behav_unproven,comply_curfew_self_yes,comply_curfew_self_no,comply_curfew_self_yes:comply_bc_civic,comply_curfew_self_yes:comply_bc_fear_punished,comply_curfew_self_yes:comply_bc_protect_self,comply_curfew_self_yes:comply_bc_protect_close,comply_curfew_self_yes:comply_bc_protect_all,comply_curfew_self_yes:comply_bc_high_risk,comply_curfew_self_no:disobey_bc_freedom,comply_curfew_self_no:disobey_bc_not_punish,comply_curfew_self_no:disobey_bc_unjustified,comply_curfew_self_no:disobey_bc_obligations,comply_curfew_self_no:disobey_bc_ineffective,comply_curfew_self_no:disobey_bc_unaffected,comply_curfew_self_no:disobey_bc_bored,n_contacts_personal,n_contacts_distanced,change_contacts_personal,change_contacts_distanced,loneliness,approp_gov_medical,approp_gov_restrict_public_life,approp_gov_econ_mitigation,approp_gov_communication,health_comparison_6m,concerns,avoidance_determined,avoidance_determined:avoidance_score,age,hh_members,hh_children,location_urban,edu_4,net_income,civil_status_Married,civil_status_Divorced,civil_status_Widow or widower,civil_status_Separated,profession_higher_academic,profession_higher_supervisory,profession_intermediate_academic,profession_intermediate_supervisory,profession_other_mental,profession_semiskilled_manual_work,profession_skilled_manual,profession_unskilled_manual_work,gender_male,"origin_First generation foreign, Western background","origin_First generation foreign, non-western background","origin_Second generation foreign, Western background","origin_Second generation foreign, non-western background",news_interest,political_interest,parties_not_care,ppl_no_influence,politically_able,understand_pol_issues,how_rightwing
801626,0.0,50.0,10.0,60.0,5.0,5.0,2,1,5,1,4,4,3,2,100.0,0,1,0,0,0,0,0,11,22,38.0,0.0,4.0,1.0,28.0,4.0,19.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,10.0,2.0,3.0,-6.0,3.0,4.0,2.0,3.0,3.0,9.0,1.0,2.6666666666666665,37.0,1.0,0.0,4.0,3.0,2755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,7.0
801635,1.0,5.0,10.0,30.0,1.0,10.0,1,1,6,1,5,1,2,2,100.0,1,0,0,0,0,1,0,9,12,0.0,0.0,4.0,4.0,22.0,4.0,13.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,1.0,3.0,-6.0,3.0,3.0,3.0,3.0,3.0,9.0,0.0,0.0,50.0,5.0,3.0,1.0,4.0,750.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,5.0
801657,80.0,100.0,10.0,15.0,5.0,5.0,2,2,5,2,5,4,4,4,10.0,0,0,1,0,0,1,0,9,18,0.0,0.0,3.0,1.0,32.0,4.0,22.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,1.0,3.0,-6.0,2.0,3.0,4.0,3.0,3.0,13.0,1.0,2.5,70.0,2.0,0.0,1.0,2.0,800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,7.0
801748,100.0,100.0,30.0,30.0,10.0,30.0,2,1,6,2,5,5,5,2,90.0,0,1,0,0,0,1,0,8,16,24.0,0.0,4.0,1.0,30.0,3.0,21.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.0,2.0,-6.0,4.0,3.0,3.0,3.0,4.0,13.0,1.0,0.0,53.0,5.0,3.0,1.0,4.0,1737.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,6.0
801849,100.0,100.0,50.0,50.0,90.0,100.0,3,3,3,5,2,5,5,3,100.0,0,0,1,0,0,1,0,10,18,0.0,0.0,2.0,1.0,35.0,3.0,22.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,19.0,1.0,3.0,63.0,4.0,2.0,4.0,2.0,1500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,8.0
801914,3.0,4.0,2.0,2.0,3.0,4.0,4,4,3,4,3,2,3,4,2.0,0,0,1,0,0,1,0,11,19,0.0,0.0,3.0,3.0,24.0,1.0,13.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,-1.0,3.0,4.0,2.0,3.0,3.0,22.0,1.0,1.0,31.0,3.0,1.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,5.0
802032,50.0,75.0,30.0,30.0,25.0,25.0,1,1,6,1,6,4,3,4,95.0,0,0,1,0,0,1,0,9,14,0.0,0.0,3.0,1.0,28.0,3.0,19.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,1.0,4.0,-6.0,1.0,2.0,4.0,1.0,3.0,15.0,1.0,3.0,74.0,2.0,0.0,3.0,3.0,2150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,1.0,5.0
802136,100.0,100.0,50.0,50.0,70.0,50.0,2,1,4,2,4,5,4,5,100.0,0,0,1,0,0,1,0,9,17,0.0,0.0,5.0,3.0,30.0,3.0,21.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,3.0,-5.0,3.0,3.0,3.0,3.0,3.0,16.0,1.0,2.6666666666666665,74.0,1.0,0.0,2.0,4.0,2750.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0
802236,100.0,100.0,55.0,65.0,75.0,45.0,1,1,5,1,6,5,4,4,50.0,0,0,1,0,0,1,0,10,18,0.0,0.0,5.0,1.0,33.0,4.0,20.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,18.0,2.0,4.0,-1.0,2.0,2.0,2.0,3.0,3.0,24.0,0.0,0.0,74.0,2.0,0.0,1.0,1.0,150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,8.0
802252,100.0,100.0,5.0,5.0,5.0,5.0,2,2,4,2,3,5,5,4,100.0,0,0,0,0,0,1,0,11,20,0.0,0.0,4.0,5.0,29.0,3.0,19.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,4.0,17.0,1.0,0.6666666666666666,59.0,2.0,0.0,5.0,4.0,226.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,5.0
802340,50.0,100.0,20.0,50.0,10.0,20.0,1,2,5,1,5,4,4,1,100.0,0,0,1,0,0,1,0,9,10,0.0,0.0,3.0,4.0,23.0,3.0,18.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,1.0,1.0,-6.0,2.0,3.0,4.0,4.0,3.0,16.0,1.0,2.3333333333333335,66.0,2.0,0.0,4.0,4.0,7600.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,3.0
802391,50.0,50.0,25.0,25.0,25.0,25.0,2,2,5,2,4,3,3,3,50.0,0,1,0,0,0,1,0,9,16,20.0,4.0,3.0,4.0,24.0,4.0,19.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,4.0,-2.0,3.0,3.0,3.0,3.0,3.0,16.0,1.0,2.6666666666666665,37.0,5.0,3.0,5.0,4.0,1600.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0
802395,100.0,100.0,50.0,100.0,25.0,50.0,2,1,5,2,5,5,5,4,100.0,0,0,1,0,0,1,0,7,19,0.0,0.0,5.0,4.0,29.0,3.0,18.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,4.0,4.0,-4.0,2.0,3.0,2.0,3.0,2.0,21.0,1.0,2.3333333333333335,81.0,2.0,0.0,4.0,2.0,1450.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,5.0
802398,75.0,25.0,50.0,50.0,50.0,50.0,2,1,5,2,4,4,4,4,100.0,0,0,1,0,0,1,0,8,16,0.0,0.0,4.0,3.0,26.0,3.0,18.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,2.0,4.0,-6.0,3.0,3.0,3.0,3.0,3.0,23.0,1.0,1.6666666666666667,75.0,2.0,0.0,5.0,3.0,1750.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,4.0
802551,100.0,100.0,50.0,50.0,25.0,25.0,1,1,6,1,5,5,4,4,100.0,0,1,0,0,0,1,0,8,16,20.0,20.0,4.0,2.0,30.0,4.0,21.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,4.0,-4.0,2.0,3.0,3.0,3.0,3.0,21.0,1.0,0.3333333333333333,53.0,2.0,1.0,5.0,4.0,3541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0
802578,100.0,100.0,50.0,50.0,100.0,50.0,2,1,5,1,3,5,5,5,100.0,0,0,1,0,0,1,0,8,19,0.0,0.0,5.0,5.0,30.0,3.0,20.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,19.0,1.0,1.5,74.0,1.0,0.0,1.0,3.0,1121.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0
802587,100.0,100.0,50.0,100.0,25.0,25.0,2,1,5,2,5,5,5,5,100.0,0,0,1,0,0,1,0,9,11,0.0,0.0,5.0,2.0,28.0,3.0,19.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,12.0,1.0,2.0,68.0,1.0,0.0,4.0,4.0,3300.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0
802679,60.0,60.0,50.0,50.0,50.0,50.0,1,1,6,2,5,3,3,3,70.0,1,0,0,0,0,1,0,7,15,0.0,0.0,2.0,1.0,33.0,3.0,19.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,3.0,-4.0,3.0,3.0,3.0,3.0,3.0,17.0,1.0,0.5,57.0,3.0,1.0,1.0,2.0,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,5.0
802761,100.0,100.0,100.0,100.0,90.0,10.0,2,4,3,4,3,5,4,5,100.0,0,1,0,0,0,1,0,9,21,0.0,0.0,3.0,1.0,28.0,5.0,16.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,100.0,1.0,5.0,1.0,3.0,2.0,3.0,1.0,2.0,16.0,1.0,1.6666666666666667,34.0,1.0,0.0,5.0,3.0,1512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,7.0
802783,100.0,100.0,70.0,70.0,75.0,75.0,1,1,5,1,3,5,5,5,100.0,0,0,1,0,0,1,0,10,19,0.0,0.0,5.0,1.0,32.0,2.0,22.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,1.0,5.0,-3.0,3.0,3.0,3.0,2.0,3.0,21.0,1.0,2.3333333333333335,75.0,1.0,0.0,4.0,2.0,1600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0
802850,0.0,0.0,50.0,50.0,0.0,50.0,1,1,6,1,6,3,3,3,50.0,0,1,0,0,0,1,0,7,12,22.0,0.0,4.0,5.0,28.0,3.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,3.0,-4.0,3.0,3.0,3.0,3.0,5.0,9.0,1.0,1.0,30.0,1.0,0.0,5.0,3.0,950.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,5.0
802859,100.0,100.0,10.0,25.0,30.0,10.0,2,1,4,3,4,5,4,2,100.0,0,0,1,0,0,1,0,10,16,0.0,0.0,4.0,2.0,24.0,3.0,22.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,4.0,-4.0,4.0,3.0,2.0,3.0,3.0,11.0,1.0,1.5,76.0,2.0,0.0,1.0,4.0,4054.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,8.0
802883,99.0,99.0,10.0,20.0,80.0,80.0,1,1,5,1,5,5,5,5,100.0,0,0,1,0,0,1,0,8,13,0.0,0.0,4.0,1.0,28.0,3.0,20.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,3.0,-3.0,3.0,3.0,3.0,3.0,5.0,13.0,1.0,2.3333333333333335,70.0,3.0,1.0,5.0,4.0,2495.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,5.0
802911,100.0,100.0,50.0,50.0,50.0,50.0,1,1,6,1,6,4,4,4,100.0,0,0,1,0,0,1,0,9,15,0.0,0.0,2.0,1.0,28.0,3.0,22.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,-6.0,2.0,3.0,2.0,2.0,3.0,13.0,1.0,2.0,73.0,3.0,0.0,1.0,2.0,1300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0
802947,50.0,50.0,10.0,30.0,0.0,0.0,1,1,5,1,5,4,4,3,0.0,0,0,1,0,0,1,0,9,23,0.0,0.0,4.0,1.0,35.0,4.0,22.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,-4.0,2.0,4.0,3.0,2.0,3.0,13.0,1.0,3.0,69.0,2.0,0.0,4.0,3.0,967.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,1.0,7.0
802981,0.0,0.0,10.0,10.0,10.0,10.0,4,3,2,4,2,1,1,3,25.0,0,0,0,0,0,1,0,7,18,0.0,0.0,2.0,1.0,29.0,4.0,22.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,0.0,2.0,3.0,3.0,2.0,3.0,25.0,0.0,0.0,62.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,6.0
802984,0.0,95.0,50.0,50.0,50.0,100.0,3,1,4,3,5,5,5,4,100.0,0,1,0,0,0,1,0,9,25,0.0,36.0,5.0,3.0,35.0,5.0,23.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,35.0,1.0,5.0,-6.0,3.0,3.0,3.0,3.0,3.0,12.0,1.0,2.0,37.0,1.0,0.0,5.0,4.0,2550.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0
802999,30.0,35.0,20.0,30.0,20.0,30.0,2,1,5,1,4,3,3,4,50.0,0,1,0,0,0,1,0,8,17,30.0,4.0,3.0,2.0,28.0,3.0,19.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,4.0,-4.0,4.0,3.0,2.0,3.0,3.0,19.0,1.0,2.0,38.0,4.0,2.0,4.0,4.0,1250.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0
803033,90.0,100.0,50.0,50.0,50.0,50.0,1,1,6,1,5,4,4,4,100.0,0,1,0,0,0,1,0,9,15,8.0,25.0,4.0,1.0,33.0,3.0,21.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,1.0,3.0,-5.0,4.0,3.0,2.0,3.0,3.0,11.0,1.0,1.3333333333333333,67.0,1.0,0.0,4.0,4.0,1172.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0
803152,5.0,10.0,0.0,99.0,0.0,0.0,2,1,5,2,4,2,4,2,100.0,0,1,0,0,0,0,0,9,23,32.0,0.0,4.0,1.0,32.0,5.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10.0,1.0,4.0,-6.0,3.0,4.0,4.0,3.0,3.0,9.0,1.0,0.3333333333333333,42.0,5.0,3.0,3.0,2.0,1340.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,8.0
803157,90.0,100.0,75.0,75.0,25.0,75.0,1,1,5,1,5,4,4,3,100.0,0,1,0,0,0,1,0,10,22,32.0,0.0,3.0,1.0,28.0,5.0,19.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,2.0,1.0,-6.0,3.0,3.0,3.0,3.0,2.0,21.0,1.0,3.0,37.0,4.0,2.0,4.0,3.0,1900.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,4.0
803210,15.0,25.0,50.0,50.0,50.0,50.0,2,1,3,2,4,4,3,4,25.0,0,1,0,0,0,1,0,9,22,6.0,30.0,4.0,2.0,23.0,4.0,16.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,15.0,1.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,13.0,1.0,0.0,46.0,2.0,1.0,4.0,2.0,1975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,5.0
803280,0.0,75.0,0.0,0.0,0.0,0.0,1,1,6,1,6,3,2,3,100.0,0,1,0,0,0,1,0,6,17,40.0,0.0,4.0,1.0,32.0,3.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,1.0,3.0,-6.0,3.0,3.0,3.0,3.0,3.0,9.0,1.0,0.0,62.0,6.0,4.0,3.0,2.0,3400.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,8.0
803356,0.0,0.0,5.0,5.0,5.0,0.0,1,1,5,1,5,2,2,5,100.0,1,0,0,0,0,1,0,9,16,0.0,0.0,2.0,5.0,32.0,3.0,23.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,1.0,4.0,-6.0,1.0,1.0,1.0,1.0,1.0,15.0,0.0,0.0,63.0,2.0,0.0,3.0,3.0,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,5.0
803500,0.0,0.0,20.0,20.0,10.0,10.0,2,2,3,2,3,1,1,1,50.0,0,0,0,0,0,1,0,7,16,0.0,0.0,4.0,3.0,27.0,4.0,17.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,-4.0,3.0,3.0,3.0,3.0,3.0,9.0,0.0,0.0,48.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0
803506,100.0,100.0,15.0,50.0,2.0,40.0,2,1,5,1,5,5,5,3,95.0,0,1,0,0,0,1,0,9,14,0.0,34.0,4.0,2.0,30.0,3.0,21.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,4.0,-6.0,3.0,3.0,4.0,3.0,3.0,14.0,1.0,1.6666666666666667,50.0,4.0,2.0,5.0,4.0,1750.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,4.0
803515,0.0,80.0,25.0,50.0,5.0,50.0,1,1,6,1,5,4,4,3,100.0,0,1,0,0,0,1,0,7,14,36.0,0.0,5.0,2.0,27.0,2.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,-6.0,3.0,3.0,3.0,3.0,3.0,9.0,1.0,1.0,52.0,4.0,2.0,3.0,3.0,2500.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,8.0
803540,1.0,5.0,50.0,20.0,10.0,50.0,1,1,5,1,5,1,1,2,0.0,0,1,0,0,0,1,0,5,6,36.0,0.0,3.0,1.0,33.0,2.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,35.0,4.0,4.0,-5.0,1.0,4.0,2.0,3.0,3.0,15.0,1.0,1.5,49.0,2.0,0.0,4.0,2.0,2550.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,7.0
803555,0.0,1.0,50.0,75.0,40.0,50.0,2,4,3,4,3,1,1,3,50.0,0,0,0,0,0,1,0,6,10,0.0,0.0,3.0,1.0,28.0,4.0,21.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,18.0,1.0,0.0,34.0,5.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,3.0
